region_cd,region_nm,research_date,apt_type,tr_gbn,indices,level_no
11A02,강남지역,202005,1,S,94.6324792,1
11A11,도심권,202005,3,S,98.39722782,2
11A12,동북권,202005,0,D,95.57895471,2
11A12,동북권,202005,1,S,94.14609789,2
11A13,서북권,202005,7,S,95.53898148,2
11A14,서남권,202005,7,S,95.89826596,2
11A14,서남권,202005,7,D,98.60585972,2
26000,부산,202005,3,D,99.69564583,0
26A01,동부산권,202005,7,D,100.4437745,1
26A03,서부산권,202005,3,S,98.87236892,1
27000,대구,202005,1,S,86.91424741,0
28000,인천,202005,1,D,85.88158378,0
28000,인천,202005,0,D,90.34963545,0
28000,인천,202005,3,D,97.50656436,0
29000,광주,202005,1,S,94.98058592,0
36000,세종,202005,7,D,98.02002568,0
41000,경기,202005,3,D,98.16755055,0
41000,경기,202005,1,D,88.71917618,0
41A01,서해안권,202005,7,S,95.95524134,1
41A01,서해안권,202005,1,S,83.44880397,1
41A02,경부1권,202005,7,S,95.23074471,1
41A07,동부2권,202005,7,D,99.81063775,1
41A07,동부2권,202005,1,S,96.74225958,1
41A07,동부2권,202005,1,D,96.64198184,1
42000,강원,202005,7,S,97.46494013,0
42000,강원,202005,7,D,99.14477972,0
42000,강원,202005,0,D,95.36711155,0
44000,충남,202005,3,S,101.046562,0
44000,충남,202005,1,S,89.59685256,0
44000,충남,202005,1,D,89.01401631,0
45000,전북,202005,3,S,101.3719766,0
45000,전북,202005,1,D,96.12230196,0
45000,전북,202005,0,D,97.67942868,0
46000,전남,202005,1,S,97.32430407,0
46000,전남,202005,1,D,96.70236573,0
41A07,동부2권,202003,3,D,100.6144504,1
43000,충북,202003,1,D,91.6025293,0
43000,충북,202003,7,S,97.24462639,0
44000,충남,202003,1,S,89.35072564,0
44000,충남,202003,0,D,93.66609498,0
45000,전북,202003,3,D,100.2008873,0
47000,경북,202003,0,D,97.04273757,0
48000,경남,202003,1,D,92.82153401,0
48000,경남,202003,3,D,100.6867762,0
50000,제주,202003,1,D,94.15615892,0
50000,제주,202003,7,S,101.1579021,0
A2001,지방권,202003,7,D,99.66618645,0
A3000,6대광역시,202003,0,D,91.24252866,0
A3000,6대광역시,202003,3,D,98.42552198,0
A5000,5대광역시,202003,3,S,97.20342619,0
A6000,8개도,202003,3,S,100.9134918,0
A6000,8개도,202003,0,D,96.05544128,0
11000,서울,202004,7,S,95.16608094,0
11A01,강북지역,202004,1,D,94.37107088,1
11A01,강북지역,202004,0,S,95.36879609,1
11A02,강남지역,202004,1,S,94.70629942,1
11A12,동북권,202004,7,D,97.99866877,2
11A14,서남권,202004,7,S,95.6169558,2
11A14,서남권,202004,7,D,98.55594206,2
26000,부산,202004,1,D,89.67065439,0
26A02,중부산권,202004,7,D,100.0148321,1
26A02,중부산권,202004,7,S,95.03686851,1
26A02,중부산권,202004,1,D,91.58988226,1
26A02,중부산권,202004,0,S,90.75728943,1
28000,인천,202004,3,S,97.69557753,0
29000,광주,202004,3,D,99.18296806,0
29000,광주,202004,3,S,99.16692882,0
36000,세종,202004,3,S,95.99162736,0
36000,세종,202004,0,S,78.20297508,0
41000,경기,202004,1,S,83.30248284,0
41000,경기,202004,3,S,96.81828295,0
41A01,서해안권,202004,1,S,82.7841526,1
41A02,경부1권,202004,7,D,98.77569138,1
41A03,경부2권,202004,3,D,97.75118129,1
41A06,동부1권,202004,3,D,97.55920124,1
41A06,동부1권,202004,1,D,85.25340014,1
41A07,동부2권,202004,0,S,97.44540056,1
41A07,동부2권,202004,3,S,100.6401349,1
41A07,동부2권,202004,3,D,100.5266001,1
50000,제주,202006,1,D,93.53847268,0
50000,제주,202006,3,S,100.866117,0
A1000,전국,202006,7,D,99.47184508,0
A1000,전국,202006,0,S,92.20259066,0
A2000,수도권,202006,3,S,97.393482,0
A2000,수도권,202006,3,D,97.92779735,0
A5000,5대광역시,202006,0,S,90.36999595,0
A5000,5대광역시,202006,1,D,89.11910019,0
A6000,8개도,202006,1,S,92.96728539,0
47000,경북,202005,0,D,97.05637814,0
47000,경북,202005,7,D,99.9290802,0
50000,제주,202005,1,S,92.67403923,0
A1000,전국,202005,0,S,91.90907922,0
A2000,수도권,202005,1,S,87.24969246,0
A2000,수도권,202005,7,D,98.92795388,0
A2000,수도권,202005,0,S,90.8081569,0
A2000,수도권,202005,3,D,97.84787236,0
A2001,지방권,202005,1,S,89.94405951,0
A3000,6대광역시,202005,1,D,88.21900012,0
A5000,5대광역시,202005,7,S,95.93476647,0
A5000,5대광역시,202005,3,S,97.17373859,0
A5000,5대광역시,202005,7,D,99.58026862,0
11000,서울,202006,3,S,97.35118051,0
11A01,강북지역,202006,3,S,97.10372736,1
11A02,강남지역,202006,0,D,95.35908034,1
11A02,강남지역,202006,1,S,94.62252679,1
11A02,강남지역,202006,7,S,96.00832868,1
11A02,강남지역,202006,1,D,93.21194823,1
11A11,도심권,202006,1,S,96.64322697,2
11A12,동북권,202006,7,D,98.05019749,2
11A13,서북권,202006,1,S,95.07735681,2
26000,부산,202006,3,D,99.68650188,0
26A01,동부산권,202006,1,D,87.07603616,1
26A02,중부산권,202006,1,S,86.79783615,1
26A02,중부산권,202006,0,D,95.25193207,1
26A02,중부산권,202006,0,S,90.80437421,1
26A03,서부산권,202006,7,D,99.7204041,1
26A03,서부산권,202006,1,S,88.70039841,1
27000,대구,202006,0,S,89.79022503,0
27000,대구,202006,3,D,98.91041552,0
29000,광주,202006,1,S,94.90780684,0
31000,울산,202006,7,D,99.55955687,0
36000,세종,202006,7,S,91.19397902,0
41000,경기,202006,3,D,98.26758713,0
41000,경기,202006,7,D,99.34877935,0
41000,경기,202006,7,S,96.47456069,0
41A01,서해안권,202006,0,S,88.44147421,1
41A04,경의권,202006,3,S,97.78871211,1
41A07,동부2권,202006,7,S,97.23891366,1
41A07,동부2권,202006,3,D,100.4869562,1
43000,충북,202006,7,S,97.5582808,0
46000,전남,202006,1,S,97.44171815,0
47000,경북,202006,0,D,97.04741011,0
47000,경북,202006,7,S,97.9186279,0
50000,제주,202006,7,D,100.4562772,0
11000,서울,202001,3,D,97.24987476,0
11A02,강남지역,202001,0,S,95.30396371,1
11A02,강남지역,202001,7,S,94.22549932,1
11A11,도심권,202001,7,D,98.70359642,2
11A12,동북권,202001,3,S,96.1878803,2
11A13,서북권,202001,3,D,97.05813186,2
11A14,서남권,202001,3,D,98.16699962,2
11A15,동남권,202001,0,D,91.94662186,2
26A01,동부산권,202001,7,D,100.6751767,1
26A01,동부산권,202001,0,S,85.63408604,1
26A02,중부산권,202001,7,S,94.26460612,1
26A02,중부산권,202001,1,D,91.29354057,1
28000,인천,202001,1,D,83.68696223,0
29000,광주,202001,3,D,99.23321451,0
29000,광주,202001,3,S,99.1490679,0
30000,대전,202001,7,S,93.62285997,0
30000,대전,202001,0,D,85.75931789,0
31000,울산,202001,0,D,84.71964871,0
36000,세종,202001,0,S,72.27804032,0
36000,세종,202001,7,S,89.45201044,0
41000,경기,202001,7,S,94.87446583,0
41A01,서해안권,202001,1,S,79.15720815,1
41A02,경부1권,202001,7,S,93.31144847,1
41A03,경부2권,202001,0,S,82.86910223,1
41A04,경의권,202001,1,D,88.30918412,1
45000,전북,202001,1,D,96.05188103,0
45000,전북,202001,7,D,99.54796797,0
46000,전남,202001,3,S,99.51153199,0
47000,경북,202001,7,S,97.3672667,0
48000,경남,202001,3,S,101.3777687,0
48000,경남,202001,7,S,98.77304774,0
50000,제주,202001,0,D,99.47515649,0
A1000,전국,202001,7,D,99.45801823,0
A2000,수도권,202001,0,S,88.67634513,0
11000,서울,202003,1,D,93.18743199,0
11A02,강남지역,202003,0,S,95.58058226,1
11A11,도심권,202003,7,D,98.72415983,2
11A12,동북권,202003,7,D,97.97173108,2
11A13,서북권,202003,1,S,95.04773504,2
11A15,동남권,202003,0,S,95.39824282,2
11A15,동남권,202003,1,S,94.8536705,2
26A01,동부산권,202003,7,S,94.6756229,1
26A02,중부산권,202003,7,S,94.85862467,1
26A02,중부산권,202003,0,D,95.24934889,1
27000,대구,202003,3,D,98.82503963,0
29000,광주,202003,7,D,99.10832379,0
29000,광주,202003,7,S,96.14188034,0
29000,광주,202003,3,D,99.18998211,0
29000,광주,202003,1,D,95.34264727,0
30000,대전,202003,7,S,94.52097083,0
31000,울산,202003,7,D,99.62257537,0
31000,울산,202003,0,S,89.90026606,0
41A01,서해안권,202003,7,D,98.61245324,1
41A04,경의권,202003,3,D,99.31000631,1
41A04,경의권,202003,7,D,100.0555152,1
41A05,경원권,202003,3,D,99.66511695,1
41A07,동부2권,202003,7,S,96.45075786,1
A3000,6대광역시,202001,0,D,90.73621459,0
A6000,8개도,202001,1,S,92.52323468,0
A6000,8개도,202001,1,D,92.83539797,0
A9000,9개도,202001,1,D,89.77458086,0
11000,서울,202002,3,D,97.3584927,0
11000,서울,202002,3,S,96.99942643,0
11A01,강북지역,202002,0,D,95.46243719,1
11A02,강남지역,202002,0,S,95.42814497,1
11A02,강남지역,202002,3,D,97.75105208,1
11A11,도심권,202002,3,D,97.94969479,2
11A12,동북권,202002,3,D,96.58326062,2
11A13,서북권,202002,3,S,96.87924785,2
11A15,동남권,202002,1,D,89.6018434,2
11A15,동남권,202002,7,D,98.6045681,2
11A15,동남권,202002,0,S,95.34386667,2
26A01,동부산권,202002,3,S,96.80695739,1
26A02,중부산권,202002,1,S,86.53673228,1
26A03,서부산권,202002,1,D,89.99407246,1
29000,광주,202002,1,S,94.82636526,0
29000,광주,202002,0,D,96.12314608,0
29000,광주,202002,7,S,95.8084236,0
30000,대전,202002,0,D,86.30655875,0
36000,세종,202002,3,D,98.89201713,0
36000,세종,202002,7,S,89.73551126,0
41A04,경의권,202002,3,D,99.32911888,1
41A05,경원권,202002,1,S,84.67962313,1
41A05,경원권,202002,7,D,100.1401106,1
41A06,동부1권,202002,7,D,98.67053179,1
41A07,동부2권,202002,7,S,96.17240805,1
41A07,동부2권,202002,3,S,101.028485,1
42000,강원,202002,0,S,95.02367185,0
44000,충남,202002,1,S,89.19319287,0
45000,전북,202002,3,S,101.6397744,0
46000,전남,202002,1,S,97.24415068,0
46000,전남,202002,0,S,96.44674908,0
47000,경북,202002,1,S,92.89400152,0
47000,경북,202002,7,D,99.91880001,0
48000,경남,202002,1,S,92.21474812,0
48000,경남,202002,7,D,100.0284853,0
50000,제주,202002,3,D,101.3007993,0
A1000,전국,202002,1,S,87.25446657,0
A2001,지방권,202002,0,D,93.755052,0
A3000,6대광역시,202002,1,D,87.31586464,0
A9000,9개도,202002,0,S,90.79556112,0
A9000,9개도,202002,1,S,86.60895786,0
42000,강원,202004,0,S,95.09496058,0
43000,충북,202004,7,S,97.31097621,0
44000,충남,202004,7,D,99.81727848,0
45000,전북,202004,1,D,96.12346303,0
45000,전북,202004,3,D,100.1280695,0
45000,전북,202004,7,D,99.6297056,0
46000,전남,202004,7,D,99.1192535,0
47000,경북,202004,7,S,97.74650176,0
47000,경북,202004,7,D,99.92900482,0
50000,제주,202004,3,S,101.2756589,0
A1000,전국,202004,1,D,90.03205229,0
A1000,전국,202004,7,S,96.85453864,0
A1000,전국,202004,1,S,88.38014643,0
A2000,수도권,202004,0,S,90.50108688,0
A2000,수도권,202004,0,D,92.75309397,0
A2001,지방권,202004,3,D,99.69572887,0
A2001,지방권,202004,7,S,97.2101087,0
A3000,6대광역시,202004,1,D,88.00725861,0
A3000,6대광역시,202004,0,D,91.49243058,0
A5000,5대광역시,202004,7,S,95.73757458,0
A5000,5대광역시,202004,1,S,87.1404768,0
A5000,5대광역시,202004,0,S,89.86432561,0
A6000,8개도,202004,0,S,95.1656064,0
A9000,9개도,202004,0,D,94.12251515,0
11000,서울,202005,3,D,97.66015366,0
11000,서울,202005,7,D,98.37617801,0
11000,서울,202005,1,D,93.68248858,0
11A01,강북지역,202005,7,S,95.27961274,1
11A01,강북지역,202005,3,S,97.03586023,1
11A02,강남지역,202005,1,D,93.04093504,1
11A11,도심권,202005,1,D,95.74495738,2
11A11,도심권,202005,3,D,98.18530971,2
11A12,동북권,202005,0,S,94.9961121,2
11A14,서남권,202005,1,D,94.99180916,2
11A15,동남권,202005,3,S,96.89008804,2
11A15,동남권,202005,3,D,97.60073283,2
11A15,동남권,202005,0,S,95.13423756,2
26000,부산,202005,7,D,100.0370451,0
26A01,동부산권,202005,1,D,87.17270595,1
26A02,중부산권,202005,3,S,96.7683247,1
28000,인천,202005,1,S,85.00365586,0
29000,광주,202005,3,D,99.14617275,0
30000,대전,202005,1,S,82.91354422,0
30000,대전,202005,0,S,86.40045596,0
31000,울산,202005,3,D,99.20362872,0
41A01,서해안권,202005,3,S,96.70777421,1
41A03,경부2권,202005,7,D,99.15098795,1
41A03,경부2권,202005,3,D,97.87094451,1
41A04,경의권,202005,1,D,89.4792444,1
41A04,경의권,202005,0,D,91.97989529,1
41A04,경의권,202005,7,D,100.0413634,1
41A05,경원권,202005,3,D,99.41308732,1
41A05,경원권,202005,7,D,100.0783973,1
41A07,동부2권,202005,0,S,97.50355021,1
41A07,동부2권,202003,7,D,99.77364296,1
42000,강원,202003,3,D,99.39887757,0
45000,전북,202003,3,S,101.5727062,0
45000,전북,202003,1,S,95.39432931,0
45000,전북,202003,0,S,96.30723311,0
47000,경북,202003,3,D,100.2719426,0
47000,경북,202003,7,S,97.71666461,0
48000,경남,202003,7,S,98.87792831,0
A1000,전국,202003,0,D,93.16907845,0
A1000,전국,202003,1,D,89.69456578,0
A2001,지방권,202003,3,S,99.10267105,0
A5000,5대광역시,202003,1,D,88.41664497,0
A6000,8개도,202003,7,S,97.55903186,0
A6000,8개도,202003,1,D,92.96849138,0
A9000,9개도,202003,3,S,98.0637615,0
A9000,9개도,202003,7,D,99.61130713,0
11000,서울,202004,3,S,97.23666612,0
11A01,강북지역,202004,7,D,98.13786819,1
11A01,강북지역,202004,0,D,95.82582732,1
11A02,강남지역,202004,3,S,97.45227865,1
11A02,강남지역,202004,7,S,95.40288991,1
11A14,서남권,202004,0,D,96.44847603,2
11A15,동남권,202004,3,D,97.45690619,2
11A15,동남권,202004,7,D,98.85409847,2
26000,부산,202004,1,S,85.88852892,0
26A01,동부산권,202004,0,D,91.00681746,1
26A03,서부산권,202004,3,D,99.01121644,1
26A03,서부산권,202004,3,S,98.98094481,1
28000,인천,202004,1,S,84.45090967,0
28000,인천,202004,0,D,90.12615111,0
29000,광주,202004,1,D,95.3745434,0
30000,대전,202004,1,D,83.01495444,0
31000,울산,202004,3,D,99.25451237,0
41000,경기,202004,3,D,98.11765228,0
41A02,경부1권,202004,1,S,83.38561278,1
41A02,경부1권,202004,3,D,97.34853747,1
41A03,경부2권,202004,7,D,99.11473005,1
41A04,경의권,202004,3,S,97.43280408,1
41A04,경의권,202004,0,S,85.41122404,1
41A04,경의권,202004,0,D,91.79859219,1
41A05,경원권,202004,7,D,100.0927514,1
41A06,동부1권,202004,7,S,95.4046109,1
41A07,동부2권,202004,1,S,96.85436579,1
A1000,전국,202006,3,D,98.40654341,0
A1000,전국,202006,3,S,97.82057389,0
A2001,지방권,202006,0,D,94.29030585,0
A5000,5대광역시,202006,3,D,99.3134656,0
A9000,9개도,202006,3,S,98.29165563,0
46000,전남,202005,0,D,98.02562273,0
50000,제주,202005,3,D,100.6982955,0
A1000,전국,202005,7,S,96.98683256,0
A2001,지방권,202005,7,D,99.62616561,0
A2001,지방권,202005,3,S,98.94311276,0
A2001,지방권,202005,3,D,99.65947982,0
A5000,5대광역시,202005,3,D,99.30876486,0
A6000,8개도,202005,0,S,95.19912952,0
11000,서울,202006,1,S,94.55447652,0
11A12,동북권,202006,1,D,94.46087787,2
11A13,서북권,202006,0,D,96.25040162,2
11A15,동남권,202006,1,D,91.13441481,2
11A15,동남권,202006,3,D,97.66085927,2
26A01,동부산권,202006,7,S,95.25504878,1
26A02,중부산권,202006,7,D,99.9465572,1
27000,대구,202006,1,S,87.10593576,0
28000,인천,202006,7,S,96.78357665,0
28000,인천,202006,1,D,86.24132243,0
31000,울산,202006,0,D,86.94822717,0
36000,세종,202006,3,S,96.32906936,0
41A01,서해안권,202006,1,S,84.01362504,1
41A02,경부1권,202006,3,S,96.59206013,1
41A04,경의권,202006,1,D,89.724944,1
41A04,경의권,202006,0,D,92.16427082,1
41A05,경원권,202006,3,D,99.30491233,1
41A05,경원권,202006,1,S,85.05768567,1
41A05,경원권,202006,7,D,100.0322465,1
43000,충북,202006,3,S,99.89323868,0
43000,충북,202006,3,D,99.19679026,0
43000,충북,202006,0,D,95.5257649,0
44000,충남,202006,3,S,100.8539658,0
44000,충남,202006,0,S,93.69952624,0
44000,충남,202006,3,D,99.19046212,0
44000,충남,202006,0,D,93.9939187,0
44000,충남,202006,7,D,99.78668976,0
46000,전남,202006,0,S,97.01074889,0
46000,전남,202006,1,D,96.82402134,0
46000,전남,202006,3,D,99.61682746,0
47000,경북,202006,1,D,94.30096888,0
47000,경북,202006,7,D,99.92769156,0
48000,경남,202006,1,D,93.56286455,0
48000,경남,202006,0,D,95.99050894,0
48000,경남,202006,7,D,99.90945639,0
11A01,강북지역,202001,1,D,93.52092527,1
11A01,강북지역,202001,7,S,94.04356428,1
11A11,도심권,202001,1,S,96.09785645,2
11A11,도심권,202001,1,D,94.67447468,2
11A13,서북권,202001,1,S,94.53880774,2
11A14,서남권,202001,7,D,98.47109553,2
11A15,동남권,202001,3,D,96.86059113,2
26A01,동부산권,202001,0,D,90.89460639,1
26A01,동부산권,202001,7,S,94.01646537,1
26A02,중부산권,202001,7,D,100.0823065,1
26A02,중부산권,202001,0,D,95.14234789,1
26A02,중부산권,202001,0,S,90.34738541,1
27000,대구,202001,3,S,96.93573038,0
30000,대전,202001,1,S,78.81015126,0
31000,울산,202001,7,S,97.81344915,0
31000,울산,202001,1,D,79.27410014,0
41000,경기,202001,7,D,99.18500169,0
41000,경기,202001,3,S,96.40592406,0
41A01,서해안권,202001,0,S,84.67608814,1
41A02,경부1권,202001,7,D,98.4718249,1
41A05,경원권,202001,1,S,84.78045483,1
41A06,동부1권,202001,7,S,94.16123084,1
41A06,동부1권,202001,1,D,83.81356979,1
41A06,동부1권,202001,7,D,98.65183082,1
41A07,동부2권,202001,7,S,95.84390613,1
43000,충북,202001,3,D,99.68126925,0
44000,충남,202001,3,D,99.8783296,0
44000,충남,202001,7,D,99.96139075,0
46000,전남,202001,3,D,99.4701363,0
46000,전남,202001,7,D,98.98950314,0
48000,경남,202001,1,D,92.66422799,0
A2001,지방권,202001,1,D,89.83667948,0
11000,서울,202003,3,D,97.48567763,0
11A11,도심권,202003,3,S,98.41306348,2
11A11,도심권,202003,3,D,98.08727266,2
11A12,동북권,202003,3,D,96.6809493,2
11A14,서남권,202003,1,S,94.53320041,2
11A14,서남권,202003,7,S,95.29380818,2
11A14,서남권,202003,7,D,98.51213945,2
26000,부산,202003,7,D,100.1579562,0
26A02,중부산권,202003,3,D,100.083882,1
26A02,중부산권,202003,1,D,91.49181763,1
26A03,서부산권,202003,3,D,99.02969669,1
26A03,서부산권,202003,0,D,92.54229237,1
28000,인천,202003,7,D,98.74331026,0
29000,광주,202003,0,S,95.31800477,0
31000,울산,202003,0,D,85.62667863,0
36000,세종,202003,3,S,96.07924837,0
36000,세종,202003,3,D,98.85693991,0
41A02,경부1권,202003,0,S,85.71838439,1
41A02,경부1권,202003,1,D,91.3878033,1
41A03,경부2권,202003,0,D,89.33804511,1
41A05,경원권,202003,1,S,84.69919171,1
41A05,경원권,202003,7,D,100.1278129,1
41A07,동부2권,202003,0,D,98.8393172,1
A3000,6대광역시,202001,1,D,86.96601334,0
A5000,5대광역시,202001,3,S,97.13822754,0
A5000,5대광역시,202001,1,D,87.88450227,0
A6000,8개도,202001,3,D,100.3495102,0
11A01,강북지역,202002,1,D,93.82639514,1
11A01,강북지역,202002,1,S,93.93843436,1
11A02,강남지역,202002,7,D,98.51982431,1
11A02,강남지역,202002,1,D,91.96568748,1
11A11,도심권,202002,7,D,98.70409724,2
11A11,도심권,202002,0,D,96.79768501,2
11A12,동북권,202002,1,S,93.32505713,2
11A12,동북권,202002,3,S,96.35810292,2
11A14,서남권,202002,3,S,97.74474543,2
26000,부산,202002,0,S,89.19088032,0
26A03,서부산권,202002,0,S,91.09382082,1
27000,대구,202002,3,S,97.09149169,0
30000,대전,202002,3,S,94.13990461,0
41000,경기,202002,0,D,90.91033941,0
41000,경기,202002,3,S,96.47903681,0
41000,경기,202002,1,D,87.30780233,0
41A01,서해안권,202002,7,D,98.5764046,1
41A01,서해안권,202002,1,D,86.78199238,1
41A02,경부1권,202002,1,S,80.8729075,1
41A02,경부1권,202002,3,D,97.04328457,1
41A03,경부2권,202002,0,D,88.594355,1
41A03,경부2권,202002,3,D,97.68477098,1
41A05,경원권,202002,0,S,89.14811628,1
41A06,동부1권,202002,7,S,94.61827733,1
41A06,동부1권,202002,1,S,79.08118346,1
41A06,동부1권,202002,3,S,96.03116776,1
41A07,동부2권,202002,1,S,96.9950131,1
42000,강원,202002,1,S,93.39043092,0
42000,강원,202002,0,D,95.2869751,0
43000,충북,202002,0,D,94.74521553,0
44000,충남,202002,3,S,101.6607821,0
44000,충남,202002,0,D,93.56567017,0
45000,전북,202002,7,D,99.58048786,0
46000,전남,202002,7,S,95.52771847,0
48000,경남,202002,3,D,100.7806987,0
48000,경남,202002,0,D,95.4881288,0
50000,제주,202002,3,S,101.770063,0
A1000,전국,202002,7,S,96.47857037,0
A5000,5대광역시,202002,0,S,89.32162084,0
43000,충북,202004,1,D,91.80829419,0
43000,충북,202004,1,S,90.47916202,0
46000,전남,202004,7,S,96.07908431,0
48000,경남,202004,1,D,93.04362097,0
48000,경남,202004,0,D,95.6942141,0
48000,경남,202004,7,S,98.82375316,0
50000,제주,202004,0,D,98.88727297,0
A2000,수도권,202004,1,D,89.60218788,0
A2001,지방권,202004,0,D,94.01293756,0
A3000,6대광역시,202004,0,S,89.73780276,0
A3000,6대광역시,202004,3,S,97.40844736,0
A5000,5대광역시,202004,1,D,88.64645407,0
A6000,8개도,202004,1,D,93.10206912,0
11A01,강북지역,202005,7,D,98.1723059,1
11A01,강북지역,202005,1,D,94.45684796,1
11A02,강남지역,202005,7,D,98.69772302,1
11A13,서북권,202005,3,D,97.48590377,2
11A13,서북권,202005,3,S,97.23950514,2
11A13,서북권,202005,0,D,96.1735899,2
11A14,서남권,202005,3,S,97.95756649,2
11A15,동남권,202005,0,D,93.37618077,2
11A15,동남권,202005,7,D,98.94439987,2
26000,부산,202005,1,S,85.85229187,0
26A02,중부산권,202005,1,D,91.6335764,1
27000,대구,202005,1,D,90.3629141,0
30000,대전,202005,7,D,98.94804262,0
36000,세종,202005,3,S,96.12540611,0
41000,경기,202005,0,S,87.90093468,0
41000,경기,202005,3,S,97.00069024,0
41A01,서해안권,202005,1,D,88.08496368,1
41A01,서해안권,202005,0,D,91.53758744,1
41A02,경부1권,202005,3,S,96.31039598,1
41A02,경부1권,202005,1,D,92.33601102,1
41A03,경부2권,202005,3,S,97.09236234,1
41A04,경의권,202005,3,D,99.27953898,1
41A05,경원권,202005,3,S,98.6606143,1
41A05,경원권,202005,0,D,92.72392867,1
41A07,동부2권,202005,7,S,97.00044371,1
42000,강원,202005,1,S,93.46708274,0
42000,강원,202005,3,D,99.16952246,0
43000,충북,202005,1,D,91.97210945,0
44000,충남,202005,7,S,97.73167274,0
45000,전북,202005,1,S,95.54341875,0
45000,전북,202005,0,S,96.50347254,0
42000,강원,202003,1,D,92.69278306,0
42000,강원,202003,1,S,93.40217204,0
43000,충북,202003,1,S,90.36425156,0
43000,충북,202003,0,D,94.85723156,0
44000,충남,202003,3,D,99.60196678,0
44000,충남,202003,7,S,97.66415631,0
44000,충남,202003,7,D,99.90274289,0
46000,전남,202003,7,D,99.08849182,0
47000,경북,202003,7,D,99.92429827,0
48000,경남,202003,0,S,94.8613882,0
48000,경남,202003,0,D,95.5684854,0
50000,제주,202003,0,D,99.04457334,0
50000,제주,202003,0,S,98.95648351,0
A1000,전국,202003,7,D,99.47013343,0
A2000,수도권,202003,1,D,89.15136782,0
A2000,수도권,202003,0,D,92.41465679,0
A2001,지방권,202003,3,D,99.77780606,0
A2001,지방권,202003,0,S,92.70146795,0
A3000,6대광역시,202003,7,D,99.48157682,0
A5000,5대광역시,202003,7,S,95.56316325,0
A5000,5대광역시,202003,7,D,99.60501201,0
A5000,5대광역시,202003,0,D,91.74413161,0
A5000,5대광역시,202003,1,S,86.89330184,0
A5000,5대광역시,202003,3,D,99.37215579,0
A6000,8개도,202003,7,D,99.69212892,0
A9000,9개도,202003,0,S,91.35924261,0
11000,서울,202004,1,D,93.50194634,0
11A11,도심권,202004,7,S,94.46675322,2
11A11,도심권,202004,1,D,95.54673958,2
11A12,동북권,202004,0,D,95.48554979,2
11A12,동북권,202004,0,S,94.86125662,2
11A15,동남권,202004,3,S,96.77021721,2
11A15,동남권,202004,0,D,93.13283678,2
11A15,동남권,202004,1,S,94.56229161,2
26A01,동부산권,202004,0,S,86.21487379,1
27000,대구,202004,1,D,90.25491925,0
29000,광주,202004,7,S,96.4283603,0
31000,울산,202004,3,S,99.72678413,0
31000,울산,202004,1,D,81.12437105,0
36000,세종,202004,7,D,97.94227066,0
41A02,경부1권,202004,0,D,93.51274189,1
41A03,경부2권,202004,3,S,96.88217477,1
41A07,동부2권,202004,7,D,99.80137358,1
41A07,동부2권,202004,1,D,96.49496082,1
A1000,전국,202006,7,S,97.15861724,0
A2000,수도권,202006,0,S,91.14272987,0
A2001,지방권,202006,1,D,90.88539001,0
A5000,5대광역시,202006,0,D,92.23251034,0
A5000,5대광역시,202006,1,S,87.6721153,0
A6000,8개도,202006,7,S,97.81088509,0
A9000,9개도,202006,1,D,91.36868014,0
50000,제주,202005,0,S,98.43606038,0
50000,제주,202005,1,D,93.76781436,0
A2000,수도권,202005,1,D,89.90879788,0
A2000,수도권,202005,3,S,97.26198301,0
A2001,지방권,202005,7,S,97.30149278,0
A2001,지방권,202005,0,S,92.94572424,0
A5000,5대광역시,202005,0,D,92.02444745,0
A5000,5대광역시,202005,0,S,90.05627881,0
A9000,9개도,202005,7,S,97.43079137,0
A9000,9개도,202005,1,D,91.00356045,0
11000,서울,202006,1,D,93.84511127,0
11A01,강북지역,202006,0,S,95.47111461,1
11A01,강북지역,202006,1,S,94.49292047,1
11A01,강북지역,202006,0,D,95.98209022,1
11A02,강남지역,202006,3,S,97.58524387,1
11A02,강남지역,202006,0,S,95.72292074,1
11A02,강남지역,202006,3,D,98.14107969,1
11A11,도심권,202006,3,S,98.42263607,2
11A12,동북권,202006,3,S,96.69022646,2
11A13,서북권,202006,3,D,97.4766677,2
11A13,서북권,202006,7,D,98.04914692,2
11A15,동남권,202006,0,D,93.55395525,2
26000,부산,202006,7,S,95.65400141,0
26000,부산,202006,1,D,89.65148939,0
26000,부산,202006,0,D,93.19488474,0
26A01,동부산권,202006,0,D,90.90459427,1
26A01,동부산권,202006,3,S,96.69777539,1
26A02,중부산권,202006,3,D,99.96040273,1
26A03,서부산권,202006,3,D,99.08756946,1
28000,인천,202006,3,D,97.64025916,0
30000,대전,202006,3,D,98.43001162,0
30000,대전,202006,7,S,95.6174358,0
31000,울산,202006,0,S,90.68626432,0
36000,세종,202006,1,S,77.63015702,0
36000,세종,202006,0,D,69.18881722,0
41000,경기,202006,1,S,84.34419809,0
41A01,서해안권,202006,3,S,97.05901856,1
41A02,경부1권,202006,1,D,92.7618502,1
41A03,경부2권,202006,0,S,88.97640916,1
41A03,경부2권,202006,1,S,85.96225492,1
41A03,경부2권,202006,3,S,97.30826646,1
41A03,경부2권,202006,1,D,88.49974206,1
41A05,경원권,202006,3,S,98.4812735,1
41A06,동부1권,202006,7,S,95.99017346,1
42000,강원,202006,3,S,99.1416518,0
43000,충북,202006,0,S,94.91124716,0
